,title,movie_id,tags
4057,Friday the 13th Part III,9728,"an idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. ignoring camp crystal lake's bloody legacy, one by one they fall victim to the maniacal jason who stalks them at every turn. horror thriller lake summercamp murder serialkiller slasher summer jasonvoorhees onebyone fridaythethirteenth danakimmell paulkratka traciesavage jeffreyrogers catherineparks larryzerner rachelhoward davidkatims nicksavage gloriacharles kevino'brien richardbrooker stevesusskind davidwiley perlawalter annegaybis steveminer"
4058,Friday the 13th: A New Beginning,9731,"homicidal maniac jason returns from the grave to cause more bloody mayhem. young tommy may have escaped from crystal lake, but he’s still haunted by the gruesome events that happened there. when gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, jason, is back for more sadistic slaughters. but as things spiral out of control and the body count rises, tommy begins to wonder if he’s become the killer he fears most. horror thriller mask psychology serialkiller hospital teenager seriesofmurders melaniekinnaman johnshepherd shavarross richardyoung marcost.john juliettecummins carollocatell vernonwashington caskeyswaim anthonybarrile dominickbrascia tiffanyhelm coreyfeldman richardlineback debisuevoorhees suzannebateman toddbryant miguela.núñez,jr. markventurini dannysteinmann"
4059,The Last Sin Eater,9916,"in seeking her own redemption from the one man of whom she is most afraid, 10-year-old cadi forbes discovers a secret sin haunting her community of welsh immigrants in 1850s appalachia. drama christianity appalachia conversion independentfilm louisefletcher henrythomas sorenfulton a.j.buckley stewartfinlay-mclennan lianaliberato lisalackey peterwingfield kimmyers valeriewildman annecullimoredecker michaelflynn thearose gabriellefitzpatrick mollyjepson donshanks stefaniabarr parkerhadley nickpraggastis deemacaluso michaellandonjr."
4060,Do You Believe?,309425,"when a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. his response ignites a journey that impacts everyone it touches in ways that only god could orchestrate. fantasy drama christian mirasorvino seanastin alexapenavega cybillshepherd brianbosworth delroylindo leemajors tedmcginley senyoamoaku valeriedomínguez loganwhite liammatthews tracymelchior makenziemoss madisonpettis shwayze josephjuliansoria jongunn"
4061,Impact Point,14156,"pro beach volleyball star, kelly reyes, faces challenges everyday, fierce competitors, the press, but nothing could prepare her for him. thriller romance brianaustingreen melissakeller lindenashby joemanganiello eddiealfano ronroggé kaylaewell hayleycloake"
4062,The Valley of Decision,43610,"mary rafferty comes from a poor family of steel mill workers in 19th century pittsburgh. her family objects when she goes to work as a maid for the wealthy scott family which controls the mill. mary catches the attention of handsome scion paul scott, but their romance is complicated by paul's engagement to someone else and a bitter strike among the mill workers. drama greergarson gregorypeck donaldcrisp lionelbarrymore prestonfoster marshahunt gladyscooper reginaldowen danduryea jessicatandy barbaraeverest marshallthompson geraldinewall evelyndockson johnwarburton russellhicks marylord arthurshields deanstockwell marycurrier taygarnett"
4063,Eden,360339,"after their plane crashes off the coast of a deserted pacific island, the surviving members of an american soccer team find themselves in the most dire of circumstances with limited resources, dwindling food supply and no rescue coming any time soon. team spirit evaporates as disagreements cause the group to separate into factions - a violent one lead by an unbalanced ruler, and a compassionate one led by a selfless player. thriller drama island airplane survival soccer crash team jessicalowndes ethanpeck diegoboneta nateparker mariocasas matttestro michaelcardelle sethmichaels eugenesimon bradschmidt leorehayon joeypollari grantalanouzts ryanmulkay shyammadiraju"
4064,Chicken Tikka Masala,31163,"jimi (chris bisson), the chopra family's only son, gets caught off guard when his high-handed parents (saeed jaffrey and jamila massey) announce an arranged marriage to simran (jinder mahal), a lovely girl from a respectable family. problem is, jimi's gay, so to hide his homosexuality, he spins an ever-more elaborate web of deceit -- but how long can he conceal the truth? comedy romance foreign comingout arrangedmarriage gayrelationship chrisbisson saeedjaffrey sallybankes peterash zohrasehgal shobukapoor jindermahal jamilamassey sushilchudasama katyclayton louisaeyo harishpatel dalusolanki ronyghosh vijayantiumachauhan harmagesinghkalirai"
4065,There's Always Woodstock,297621,"when neurotic, struggling songwriter, catherine brown's life in new york city falls apart, she is forced to confront her past when she spends the summer at her childhood home in woodstock. romance comedy music womandirector allisonmiller jameswolk kateysagal rumerwillis brittanysnow ryanguzman jasonritter alexiegilmore richardriehle annaanissimova richardreid finessemitchell seanmcnabb katelacey jimklock spencerfalls vanessadubasso rogermatthews stevenshaw ronmccoy joshuaaaronrandallembry ericmartinsullivan chrisfisher theodorealexanderlennon michaelvaughnmontgomery ritamerson"
4066,Jack Brooks: Monster Slayer,16205,"as a child jack brooks witnessed the brutal murder of his family. now a young man he struggles with a pestering girlfriend, therapy sessions that resolve nothing, and night classes that barely hold his interest. after unleashing an ancient curse, jack's professor undergoes a transformation into something not-quite- human, and jack is forced to confront some old demons... along with a few new ones. action comedy horror camping vomit demon science robertenglund trevormatthews danielkash davidfox deanhawes rachelskarsten jamesa.woods ashleybryant stefaniedrummond chadharber patrickhenry meghannekessels megcharette kristynbutcher andrewbutcher simonrainville matthewstefiuk brennandelaney valeriecasault austinmacdonald evangilchrist arielwaller johnross victoriafodor derrickdamonreeve danikind joshuabogues bradgibb rickbramucci pascalpetardi stevestransman christinasauvé melindagilhen monicawhite allisaboardley catherinegrgicakuk normberketa blue jonknautz"
4067,The Best Years of Our Lives,887,"it's the hope that sustains the spirit of every gi: the dream of the day when he will finally return home. for three wwii veterans, the day has arrived. but for each man, the dream is about to become a nightmare. captain fred derry is returning to a loveless marriage; sergeant al stephenson is a stranger to a family that's grown up without him; and young sailor homer parrish is tormented by the loss of his hands. can these three men find the courage to rebuild their world? or are the best years of their lives a thing of the past? drama history romance usa posttraumaticstressdisorder warveteran worldwarii rehabilitation bodilydisabledperson fredricmarch myrnaloy danaandrews teresawright virginiamayo cathyo'donnell hoagycarmichael haroldrussell gladysgeorge romanbohnen raycollins minnagombell walterbaldwin stevecochran dorothyadams williamwyler"
4068,Bully,9517,"after finding himself at the constant abuse of his best friend bobby, marty has become fed up with his friend's twisted ways. his girlfriend, a victim of bobby's often cruel ways, couldn't agree more and they strategize murdering bobby. crime drama florida striptease homosexuality independentfilm bestfriend fallinginlove groupoffriends bradrenfro bijouphillips nickstahl rachelminer michaelpitt leofitzpatrick kelligarner danielfranzese nathaliepaulding alanlilly larryclark"
4069,Elling,6007,"when his mother, who has sheltered him his entire 40 years, dies, elling, a sensitive, would-be poet, is sent to live in a state institution. there he meets kjell bjarne, a gentle giant and female-obsessed virgin in his 40s. after two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own. comedy drama mentallydisabled perchristianellefsen svennordin jørgenlanghelle maritpiajacobsen perchristensen hildeolausson olaotnes petternæss"
